id_pedido,id_cliente,fecha,canal,estado,ciudad_entrega
35710,9663,2025-12-08,WEB,Anulado,SAN SALVADOR
35711,5924,2025-11-03,,Facturado,Ahuachapan
35712,10769,2025-08-20,WEB,Pendiente,Morazan
35713,8867,2025-11-10,Marketplace,completado,San Miguel
35714,3443,2025-10-26,Tienda,Anulado,Cuscatlan
35715,81,2025-07-29,Marketplace,Completado,La Libertad
35716,6392,2025-10-17,WEB,,San Vicente
35717,122,2025-02-20,WEB,completado,Morazan
35718,7127,2025-11-13,Web,Pendiente,Ahuachapan
35719,11496,2025-12-29,,Anulado,SAN SALVADOR
35720,7461,2025-05-05,tienda,Pendiente,Chalatenango
35721,1958,2025-11-18,Marketplace,,
35722,172,2025-06-13,Tienda,,Cuscatlan
35723,835,ayer,tienda,Completado,Cuscatlan
35724,4294,2025-02-06,tienda,Pendiente,La Libertad
35725,244,2025-02-16,tienda,Pendiente,La Union
35726,3681,2025-09-18,WEB,,La Paz
35727,9708,2025-11-25,Tienda,,San Salvador
35728,11388,2025-03-28,WEB,Completado,santa ana
35729,6499,2025-01-05,tienda,Pendiente,SAN SALVADOR
35730,13391,2025-06-10,,Cerrado,santa ana
35731,7608,2025-11-21,WEB,,Sonsonate
35732,8435,2025-12-07,Tienda,Cerrado,Sonsonate
35733,7388,2025-06-15,Tienda,completado,La Union
35734,9507,2025-01-20,Marketplace,Completado,La Libertad
35735,705,2025-05-04,Tienda,Facturado,San Miguel
35736,8219,2025-04-13,Marketplace,Pendiente,San Salvador
35737,6249,2025-12-11,Web,Completado,San Vicente
35738,8181,2025-09-16,tienda,Completado,San Salvador
35739,8068,2025-01-08,CallCenter,Cerrado,San Miguel
35740,3314,2025-07-22,Tienda,Pendiente,san salvador
35741,2385,2025-04-27,Web,Facturado,Morazan
35742,7487,2025-10-26,tienda,,San Miguel
35743,1417,2025-11-08,Marketplace,Facturado,
35744,2715,2025-03-31,Marketplace,Completado,San Salvador
35745,1536,2025-03-01,Marketplace,Anulado,San Vicente
35746,6371,2025-06-15,WEB,Facturado,La Paz
35747,7123,2025-05-24,tienda,completado,Ahuachapan
35748,7311,2025-02-16,Tienda,completado,Usulutan
35749,758,2025-11-29,WEB,Pendiente,San Vicente
35750,12139,2025-02-16,,,La Paz
35751,6814,2025-12-15,Marketplace,Anulado,Chalatenango
35752,10414,2025-10-15,,completado,Sonsonate
35753,8304,2025-09-22,Web,,La Union
35754,12076,2025-08-22,Web,,Chalatenango
35755,12974,2025-04-22,Web,Completado,
35756,302,2025-08-07,Web,,Usulutan
35757,2674,2025-08-04,Marketplace,completado,La Union
35758,12147,2025-09-02,Tienda,Pendiente,Chalatenango
35759,11515,2025-03-06,tienda,completado,san salvador
35760,7458,2025-03-20,tienda,,Morazan
35761,11418,2025-09-12,tienda,Completado,san salvador
35762,12098,2025-11-05,,Anulado,San Miguel
35763,5289,2025-03-13,Tienda,Cerrado,Chalatenango
35764,9814,2025-11-07,CallCenter,completado,san salvador
35765,9097,2025-05-01,WEB,Pendiente,La Libertad
35766,5391,2025-02-06,Web,completado,Usulutan
35767,9681,2025-08-18,Marketplace,Completado,san salvador
35768,2986,2025-03-07,Marketplace,,San Vicente
35769,2164,2025-05-02,Web,,La Paz
35770,11428,2025-11-28,Marketplace,Cerrado,
35771,1573,2025-02-13,Tienda,completado,San Miguel
35772,2872,2025-07-29,WEB,Completado,San Miguel
35773,2909,2025-10-18,CallCenter,Completado,Cuscatlan
35774,5736,2025-07-26,CallCenter,Completado,SAN SALVADOR
35775,8928,2025-12-28,Web,Anulado,Chalatenango
35776,2779,2025-01-27,Marketplace,Anulado,Usulutan
35777,12252,2025-09-22,Tienda,Anulado,La Union
35778,3127,2025-02-27,CallCenter,Facturado,Sonsonate
35779,8385,2025-09-14,CallCenter,completado,
35780,4270,2025-12-18,tienda,Pendiente,
35781,3349,2025-03-20,Web,Completado,Usulutan
35782,1232,2025-11-25,Web,Cerrado,Sonsonate
35783,3708,2025-11-09,WEB,Completado,santa ana
35784,8517,2025-06-24,,completado,San Miguel
35785,3170,2025-07-10,Web,Facturado,Usulutan
35786,8435,2025-02-14,CallCenter,Completado,Cuscatlan
35787,12137,2025-07-16,Marketplace,,San Salvador
35788,cliente_x,2025-03-24,Tienda,Facturado,La Paz
35789,2466,2025-04-30,Tienda,Facturado,
35790,3212,2025-07-04,CallCenter,Completado,Cuscatlan
35791,1790,2025-07-13,tienda,,Usulutan
35792,4431,2025-05-13,WEB,Cerrado,Usulutan
35793,1547,2025-03-20,CallCenter,Facturado,Cuscatlan
35794,4076,2025-03-14,WEB,completado,Chalatenango
35795,8846,2025-06-13,WEB,Facturado,Cuscatlan
35796,8539,2025-10-30,CallCenter,Pendiente,san salvador
35797,7193,2025-08-07,WEB,,San Salvador
35798,4465,2025-12-19,CallCenter,Cerrado,San Vicente
35799,1140,2025-02-21,Marketplace,Facturado,Morazan
35800,2000,2025-04-19,,Facturado,Santa Ana
35801,6005,2025-07-05,tienda,,La Libertad
35802,13166,2025-08-28,WEB,Pendiente,san salvador
35803,11367,2025-11-03,,Pendiente,Cuscatlan
35804,5127,2025-12-10,Marketplace,completado,San Salvador
35805,3466,2025-05-02,Web,Facturado,Sonsonate
35806,9262,2025-05-01,CallCenter,Facturado,Sonsonate
35807,2693,2025-01-25,CallCenter,Cerrado,Santa Ana
35808,648,2025-07-27,tienda,Pendiente,San Miguel
35809,5105,2025-06-24,Web,Pendiente,Usulutan
35810,3901,2025-02-19,Web,,Santa Ana
35811,3867,2025-05-17,Marketplace,Cerrado,La Libertad
35812,1742,2025-07-24,Tienda,Pendiente,Ahuachapan
35813,4880,2025-04-08,Marketplace,completado,La Union
35814,8962,2025-08-31,,,San Vicente
35815,7893,2025-01-01,Tienda,Pendiente,Ahuachapan
35816,1060,2025-08-24,,completado,Morazan
35817,7860,2025-05-22,Tienda,Cerrado,La Paz
35818,5145,2025-06-04,WEB,,San Salvador
PED35819,287,2025-06-12,,Facturado,Usulutan
35820,4580,2025-09-18,Web,Cerrado,San Miguel
35821,2682,2025-01-16,,Pendiente,La Libertad
35822,4175,2025-10-07,,Pendiente,La Paz
35823,13401,2025-03-08,,Anulado,La Libertad
35824,13024,2025-12-04,,Pendiente,La Paz
35825,1529,2025-01-27,Web,Completado,
35826,12046,2025-11-08,Tienda,Completado,Usulutan
35827,3021,2025-07-03,CallCenter,Pendiente,Chalatenango
35828,1062,2025-06-15,Web,Cerrado,La Paz
35829,3763,2025-09-04,CallCenter,Cerrado,San Miguel
35830,10109,2025-12-26,Web,Completado,Usulutan
35831,6310,2025-05-23,Tienda,Cerrado,La Libertad
35832,3013,2025-11-18,CallCenter,,La Paz
35833,2118,2025-10-28,WEB,,Santa Ana
35834,10992,2025-02-18,tienda,,Morazan
35835,1366,2025-05-09,CallCenter,Anulado,Cuscatlan
35836,1125,2025-09-30,Tienda,Completado,Chalatenango
35837,151,2025-08-22,CallCenter,Facturado,santa ana
35838,1266,2025-01-26,WEB,Cerrado,
35839,4855,2025-03-03,tienda,Pendiente,La Libertad
35840,4440,10/01/2025,tienda,Cerrado,santa ana
35841,10274,2025-12-21,tienda,completado,Santa Ana
35842,1524,2025-11-25,Marketplace,Completado,La Union
35843,9304,2025-01-26,Marketplace,Pendiente,San Salvador
35844,623,2025-08-20,Tienda,,santa ana
35845,13099,2025-02-08,Tienda,Facturado,san salvador
35846,1879,2025-07-29,tienda,Anulado,San Vicente
35847,7189,2025-06-27,CallCenter,Cerrado,Ahuachapan
35848,13303,2025-03-31,,Cerrado,Santa Ana
35849,2904,2025-09-08,Marketplace,Facturado,San Vicente
35850,7610,2025-05-13,Web,Anulado,San Vicente
35851,10806,2025-06-18,,Cerrado,Chalatenango
35852,7930,2025-08-28,Tienda,Cerrado,La Paz
35853,5768,2025-02-19,CallCenter,,San Vicente
35854,3465,2025-03-09,CallCenter,Cerrado,Sonsonate
35855,7911,2025-01-23,Tienda,Pendiente,La Paz
35856,7261,2025-12-11,,Anulado,Santa Ana
35857,1404,2025-08-12,Web,Anulado,Sonsonate
35858,474,2025-05-05,Tienda,Completado,San Miguel
35859,11758,2025-07-14,Marketplace,Facturado,La Paz
35860,4530,2025-11-19,Tienda,Cerrado,Chalatenango
35861,3668,2025-10-26,tienda,Anulado,Chalatenango
35862,1879,2025-01-21,Tienda,Anulado,La Union
35863,4270,2025-12-15,tienda,Anulado,Santa Ana
35864,3043,2025-04-27,CallCenter,Facturado,San Vicente
35865,9579,2025-05-23,CallCenter,Facturado,santa ana
35866,10575,2025-02-22,WEB,Pendiente,La Union
35867,1256,2025-03-20,Web,completado,La Union
35868,11256,2025-07-04,Tienda,completado,La Union
35869,580,2025-12-31,WEB,Completado,La Paz
35870,6818,2025-05-29,Tienda,Facturado,Chalatenango
35871,5066,2025-03-17,CallCenter,Pendiente,Cuscatlan
35872,9635,2025-04-28,Web,Pendiente,san salvador
35873,7825,2025-01-20,,,San Vicente
35874,9856,2025-02-21,tienda,Anulado,santa ana
35875,7861,2025-01-07,Web,,La Libertad
35876,3964,2025-05-03,Web,Anulado,San Miguel
35877,3935,2025-03-24,Web,Pendiente,La Union
35878,12695,2025-03-20,CallCenter,Pendiente,Cuscatlan
35879,12222,2025-12-26,tienda,Cerrado,Chalatenango
35880,6027,2025-09-09,CallCenter,Anulado,Usulutan
35881,9691,2025-10-31,CallCenter,completado,
35882,6329,2025-02-16,tienda,Completado,Chalatenango
35883,5114,2025-09-07,Tienda,Facturado,La Paz
35884,5745,2025-11-11,tienda,Cerrado,Usulutan
35885,12622,2025-09-16,Marketplace,Anulado,San Vicente
35886,11183,2025-10-28,,,La Union
35887,9188,2025-08-24,Tienda,Facturado,Cuscatlan
35888,8502,2025-10-30,Web,Facturado,Chalatenango
35889,2535,2025-08-21,Tienda,,santa ana
35890,5876,2025-01-20,CallCenter,completado,La Paz
35891,4586,2025-12-18,Tienda,,La Union
35892,4679,2025-11-03,,,SAN SALVADOR
35893,9085,2025-09-21,CallCenter,,
35894,1547,2025-05-16,Marketplace,completado,
35895,1936,2025-03-11,Web,Pendiente,Sonsonate
35896,12487,2025-03-01,WEB,completado,San Miguel
35897,8948,2025-02-20,WEB,Anulado,La Libertad
35898,2498,2025-06-04,tienda,Cerrado,La Union
35899,11871,2025-01-27,,Cerrado,Santa Ana
35900,7689,2025-10-06,Web,Completado,
35901,10591,2025-02-19,Tienda,completado,Sonsonate
35902,4244,2025-12-08,Tienda,,Morazan
35903,11027,2025-10-20,Web,Cerrado,san salvador
35904,12105,2025-09-30,,,
35905,2394,2025-02-03,Web,Completado,
35906,10736,2025-10-29,Marketplace,,Sonsonate
35907,7487,2025-05-04,CallCenter,completado,
35908,13119,2025-12-10,CallCenter,completado,Santa Ana
35909,6775,2025-09-23,Tienda,,San Vicente
35910,10423,2025-10-03,WEB,Cerrado,
35911,6885,2025-07-27,Marketplace,Anulado,Morazan
35912,12524,2025-04-20,tienda,Cerrado,San Miguel
35913,8364,2025-05-05,Tienda,Anulado,San Vicente
35914,10245,2025-06-19,Tienda,Completado,San Salvador
35915,10407,2025-08-16,WEB,completado,Sonsonate
35916,13052,2025-11-29,CallCenter,Anulado,La Paz
35917,6073,2025-12-20,Marketplace,,San Vicente
35918,12348,2025-01-11,Tienda,completado,
35919,6763,2025-11-25,Tienda,completado,Cuscatlan
35920,6146,2025-03-26,WEB,Pendiente,Morazan
35921,13415,2025-05-07,Tienda,Facturado,Sonsonate
35922,10944,2025-04-29,,Pendiente,
35923,1329,2025-07-04,Web,Cerrado,Morazan
35924,4599,2025-03-15,Tienda,,Usulutan
35925,1822,2025-08-29,Web,Cerrado,Santa Ana
35926,8587,2025-10-04,Web,Completado,
35927,8281,2025-05-30,Web,Pendiente,La Paz
35928,1842,2025-08-23,Tienda,Anulado,La Libertad
35929,6307,2025-04-06,Tienda,,santa ana
35930,9966,2025-08-15,CallCenter,Completado,La Union
35931,3383,2025-03-25,tienda,Completado,san salvador
35932,5986,2025-11-18,Web,completado,Ahuachapan
35933,8531,2025-09-11,CallCenter,Completado,Chalatenango
35934,3843,2025-12-13,tienda,Cerrado,Ahuachapan
35935,10394,2025-02-08,Tienda,Facturado,La Paz
35936,7678,2025-06-15,Marketplace,Cerrado,SAN SALVADOR
35937,143,2025-02-25,CallCenter,Anulado,La Libertad
35938,4696,2025-05-27,tienda,,Santa Ana
35939,8645,2025-09-01,WEB,Pendiente,Morazan
35940,4877,2025-07-11,tienda,Pendiente,San Miguel
35941,5275,2025-04-14,WEB,Cerrado,La Union
35942,10438,2025-06-26,Tienda,,La Libertad
35943,6893,2025-10-03,Web,,santa ana
35944,1568,2025-02-10,,Anulado,La Libertad
35945,4337,2025-07-17,,,San Vicente
35946,9473,2025-08-16,Web,Pendiente,SAN SALVADOR
35947,542,2025-12-05,Marketplace,completado,San Salvador
35948,390,2025-11-19,WEB,completado,Sonsonate
35949,11125,2025-11-26,Web,Completado,Chalatenango
35950,800,2025-03-17,Web,Completado,Sonsonate
35951,7578,2025-05-29,Tienda,,La Union
35952,9583,2025-06-04,Tienda,,Morazan
35953,619,2025-04-18,,Facturado,Santa Ana
35954,9918,2025-10-27,Web,completado,SAN SALVADOR
35955,5927,2025-11-05,tienda,completado,Cuscatlan
35956,13357,2025-11-28,,Facturado,san salvador
35957,7339,2025-07-07,WEB,Completado,
35958,9674,2025-07-31,,Cerrado,Ahuachapan
35959,7247,2025-04-13,tienda,Completado,Ahuachapan
35960,10378,2025-05-07,Web,Pendiente,San Miguel
35961,3112,2025-03-29,Marketplace,Cerrado,santa ana
35962,9228,2025-04-23,Tienda,Anulado,Santa Ana
35963,2459,2025-06-14,Web,Cerrado,La Union
35964,10779,2025-04-14,Web,Cerrado,Ahuachapan
35965,7887,2025-01-23,Tienda,Anulado,La Paz
35966,1142,2025-03-24,Tienda,Cerrado,Usulutan
35967,1087,2025-07-28,tienda,Cerrado,San Miguel
35968,2629,2025-04-14,CallCenter,Pendiente,Ahuachapan
35969,6445,2025-01-19,,Pendiente,San Salvador
35970,12157,2025-09-16,,Completado,
35971,11775,2025-11-12,Marketplace,Anulado,La Libertad
35972,2529,2025-01-08,WEB,completado,La Libertad
35973,484,2025-09-24,Tienda,Facturado,san salvador
35974,1965,2025-08-25,WEB,Pendiente,Santa Ana
35975,12572,2025-11-01,,completado,Ahuachapan
35976,36,2025-06-03,tienda,Completado,san salvador
35977,10437,2025-06-08,Tienda,Completado,santa ana
35978,12652,2025-03-24,Web,Completado,san salvador
35979,5018,2025-08-10,tienda,Pendiente,
35980,9624,ayer,Tienda,,
35981,7292,2025-03-09,tienda,Pendiente,
35982,1551,2025-06-09,Tienda,Anulado,SAN SALVADOR
35983,1026,2025-05-14,CallCenter,completado,santa ana
35984,5021,2025-07-26,Tienda,completado,
35985,4157,2025-02-04,Tienda,Anulado,La Union
35986,4311,2025-12-14,Tienda,Anulado,Ahuachapan
35987,8313,2025-10-05,Web,completado,San Miguel
35988,10114,2025-07-08,Web,,Morazan
35989,309,2025-09-08,Tienda,completado,Chalatenango
35990,3750,2025-04-27,Marketplace,Cerrado,SAN SALVADOR
35991,7342,2025-12-29,Web,Pendiente,San Miguel
35992,11582,2025-02-17,WEB,completado,Santa Ana
35993,7855,2025-03-18,tienda,,San Vicente
35994,11120,2025-11-29,Web,,Sonsonate
35995,1018,2025-04-20,,Cerrado,santa ana
35996,5241,2025-02-04,Marketplace,,Ahuachapan
35997,2142,2025-06-16,Tienda,Completado,san salvador
35998,8032,2025-12-23,tienda,Pendiente,santa ana
35999,9808,2025-04-18,Tienda,Pendiente,Sonsonate
36000,9250,2025-11-22,Web,,san salvador
36000,9250,2025-11-22,Web,,san salvador
36001,5581,2025-01-29,tienda,Completado,Morazan
36002,5000,2025-07-23,WEB,Completado,Sonsonate
36003,4727,2025-12-08,tienda,Cerrado,Santa Ana
36004,12783,2025-01-23,CallCenter,Anulado,Ahuachapan
36005,1264,2025-05-17,Web,Facturado,Ahuachapan
36006,583,2025-04-02,WEB,Facturado,SAN SALVADOR
36007,3768,2025-08-09,tienda,Facturado,La Libertad
36008,6410,2025-01-04,CallCenter,Cerrado,San Vicente
36009,9121,2025-06-21,WEB,Completado,SAN SALVADOR
36010,12592,2025-07-27,Web,Anulado,San Vicente
36011,6651,2025-05-09,Web,,San Vicente
36012,3969,2025-11-10,Marketplace,completado,Ahuachapan
36013,2157,2025-02-11,tienda,,Morazan
36014,4968,2025-01-18,tienda,Anulado,Ahuachapan
36015,10668,2025-12-03,WEB,Facturado,san salvador
36016,7508,2025-08-30,Tienda,completado,Cuscatlan
36017,10929,2025-05-06,tienda,Anulado,Chalatenango
36018,6073,2025-10-19,Tienda,Anulado,santa ana
36019,2834,2025-06-04,,Facturado,Morazan
36020,11230,2025-11-24,tienda,Cerrado,Ahuachapan
36021,12700,2025-05-02,Marketplace,Cerrado,La Paz
36022,4829,2025-09-03,Web,Cerrado,La Paz
36023,5044,2025-02-17,Marketplace,Facturado,san salvador
36024,8821,2025-04-08,Web,Anulado,Cuscatlan
36025,1318,2025-12-08,WEB,completado,santa ana
36026,13258,2025-09-24,Tienda,completado,La Paz
36027,5737,2025-05-09,tienda,Cerrado,San Vicente
36028,11013,2025-03-02,,Cerrado,Usulutan
36029,4471,2025-11-05,Web,completado,SAN SALVADOR
36030,7533,2025-03-13,Marketplace,Facturado,La Paz
36031,10005,2025-10-04,,Cerrado,San Salvador
36032,11560,2025-04-04,WEB,completado,santa ana
36033,2729,2025-09-04,tienda,,Sonsonate
36034,3947,2025-11-30,WEB,Completado,Ahuachapan
36035,4060,2025-03-12,WEB,Cerrado,La Paz
36036,11345,2025-01-14,WEB,Completado,San Salvador
36037,10477,2025-04-16,WEB,completado,Santa Ana
36038,10078,2025-09-04,Web,,santa ana
36039,10923,2025-05-04,WEB,Anulado,Morazan
36040,3737,2025-04-20,Tienda,completado,
36041,10818,2025-06-25,Web,Anulado,La Union
36042,7126,2025-02-09,Marketplace,Anulado,SAN SALVADOR
36043,1566,2025-11-10,WEB,Cerrado,Cuscatlan
36044,3980,2025-04-11,tienda,Cerrado,San Vicente
36045,7557,2025-04-21,tienda,,San Miguel
36046,1607,2025-11-19,tienda,completado,Santa Ana
36047,4194,2025-06-23,WEB,Facturado,La Libertad
36048,2,2025-03-04,Tienda,Pendiente,San Vicente
36049,4215,2025-11-03,Marketplace,Pendiente,SAN SALVADOR
36050,11455,2025-05-20,Web,Cerrado,Santa Ana
36051,6414,2025-05-16,Web,Cerrado,san salvador
36052,4984,2025-05-03,Web,Completado,La Union
36053,11340,2025-05-05,tienda,Anulado,La Union
36054,6740,2025-10-06,CallCenter,Facturado,Cuscatlan
36055,9085,2025-08-19,CallCenter,completado,La Libertad
36056,5724,2025-02-06,Web,,San Miguel
36057,11763,2025-10-01,tienda,Anulado,Santa Ana
36058,8693,2025-11-25,Web,Facturado,La Union
36059,405,2025-08-12,Tienda,completado,San Vicente
36060,6763,2025-10-25,Web,completado,La Libertad
36061,12413,2025-10-20,,Pendiente,Sonsonate
36062,4170,2025-05-19,WEB,Cerrado,SAN SALVADOR
36063,10084,2025-09-09,Web,Cerrado,Usulutan
36064,5254,2025-07-28,WEB,Anulado,Sonsonate
36065,8727,2025-05-23,Web,Facturado,SAN SALVADOR
36066,4701,2025-04-21,CallCenter,Facturado,Chalatenango
36067,7378,2025-05-11,tienda,completado,Sonsonate
36068,3881,2025-08-07,Tienda,Pendiente,san salvador
36069,11411,2025-11-14,WEB,Anulado,Santa Ana
36070,11087,2025-04-02,Tienda,Facturado,santa ana
36071,1327,2025-04-11,Tienda,Anulado,Usulutan
36072,4727,2025-02-28,,,Santa Ana
36073,2715,2025-11-08,WEB,Pendiente,santa ana
36074,10541,2025-09-09,WEB,Facturado,santa ana
36075,2331,2025-09-09,,Anulado,
36076,10496,2025-07-01,tienda,Pendiente,Usulutan
36077,2173,2025-05-14,tienda,Anulado,San Vicente
36078,3041,2025-09-03,Web,Cerrado,San Vicente
36079,237,2025-07-24,Tienda,Cerrado,La Union
36080,5277,2025-05-06,Web,Pendiente,Chalatenango
36081,2511,2025-10-27,tienda,Cerrado,Sonsonate
36082,8959,2025-03-29,WEB,,SAN SALVADOR
36083,6401,2025-09-27,WEB,Pendiente,Santa Ana
36084,5372,2025-09-01,Tienda,Pendiente,La Paz
36085,4774,2025-08-12,,,San Vicente
36086,10310,2025-10-12,WEB,Completado,Ahuachapan
36087,11748,2025-01-31,Tienda,,Sonsonate
36088,9121,2025-12-13,Web,completado,La Libertad
36089,6894,2025-02-16,Web,Cerrado,San Salvador
36090,317,2025-09-04,Web,,Cuscatlan
36091,1342,2025-04-09,tienda,Facturado,Santa Ana
36092,10192,2025-08-05,,Facturado,La Libertad
36093,7858,2025-01-28,Marketplace,Completado,santa ana
36094,10648,2025-03-18,Marketplace,Facturado,Sonsonate
36095,11157,2025-06-26,Web,Pendiente,Cuscatlan
36096,1322,2025-01-14,Tienda,Pendiente,San Miguel
36097,11579,2025-02-11,CallCenter,Completado,san salvador
36098,8797,2025-05-17,,,Sonsonate
36099,5740,2025-01-27,,Completado,santa ana
36100,2252,2025-04-11,WEB,Facturado,Morazan
36101,1953,2025-04-12,Marketplace,Pendiente,Chalatenango
36102,730,2025-12-05,Tienda,Facturado,Chalatenango
36103,11259,2025-09-21,tienda,Anulado,Ahuachapan
36104,7092,2025-04-26,Tienda,Completado,santa ana
36105,9731,2025-06-28,tienda,Anulado,
36106,3027,2025-10-29,CallCenter,Cerrado,La Paz
36107,11346,2025-05-19,,,La Libertad
36108,11069,2025-12-12,WEB,Anulado,Santa Ana
36109,10952,2025-05-16,Marketplace,,santa ana
36110,7820,2025-12-28,CallCenter,Cerrado,Santa Ana
36111,12842,2025-06-23,tienda,Anulado,san salvador
36112,1768,2025-09-07,tienda,completado,Chalatenango
36113,10935,2025-10-31,CallCenter,,san salvador
36114,2953,2025-08-27,tienda,Completado,La Union
36115,4868,2025-03-22,CallCenter,Facturado,SAN SALVADOR
36116,10722,2025-10-25,CallCenter,,san salvador
36117,8757,2025-02-12,Marketplace,,
36118,8217,2025-12-08,Marketplace,Pendiente,Usulutan
36119,9298,2025-08-03,WEB,,Santa Ana
PED36120,1605,10/01/2025,tienda,Facturado,Ahuachapan
36121,8196,2025-04-14,Tienda,completado,
36122,22,2025-02-04,CallCenter,Anulado,San Vicente
36123,3211,2025-04-22,Tienda,Facturado,san salvador
36124,1641,2025-09-24,Web,Facturado,Chalatenango
36125,2959,2025-03-02,,completado,Chalatenango
36126,9419,2025-06-12,WEB,Completado,Sonsonate
36127,13404,2025-07-09,Tienda,,Sonsonate
36128,2856,2025-06-01,WEB,Pendiente,La Paz
36129,12848,2025-10-17,WEB,Completado,La Libertad
36130,5427,2025-08-13,CallCenter,,
36131,13333,2025-03-26,Web,Completado,santa ana
36132,7743,2025-01-12,CallCenter,,Cuscatlan
36133,7375,2025-05-15,Web,Cerrado,La Union
36134,1296,2025-06-18,tienda,Facturado,SAN SALVADOR
36135,6981,2025-05-21,Web,completado,San Salvador
36136,844,2025-10-20,WEB,completado,
36137,3381,2025-04-14,Tienda,,Usulutan
36138,8349,2025-12-27,Marketplace,Anulado,La Union
