id_cliente,nombre,ciudad,pais,segmento,fecha_registro
7039,Cliente 07039,La Paz,HN,Mayorista,2025-07-13
7040,Cliente 07040,Usulutan,NI,Mayorista,2025-07-16
7041,Cliente 07041,Usulutan,GT,Mayorista,2025-06-15
7042,Cliente 07042,Morazan,sv,PyME,2025-05-08
7043,Cliente 07043,Santa Ana,HN,PyME,2025-09-11
7044,Cliente 07044,Santa Ana,sv,,2025-12-13
7045,Cliente 07045,Morazan,HN,Constructor,2025-10-24
7046,Cliente 07046,La Paz,GT,PyME,2025-05-27
7047,Cliente 07047,,HN,PyME,2025-11-01
7048,Cliente 07048,Cuscatlan,SV,Constructor,2025-04-17
7049,Cliente 07049,Cuscatlan,SV,Constructor,2025-04-21
7050,Cliente 07050,San Vicente,sv,Mayorista,2025-07-14
7051,Cliente 07051,La Libertad,SV,PyME,2025-08-21
C7052,Cliente 07052,San Salvador,ELS,Constructor,2025-03-21
7053,Cliente 07053,Usulutan,SV,Hogar,2025-08-27
7054,Cliente 07054,santa ana,GT,Constructor,2025-04-03
7055,Cliente 07055,San Vicente,NI,Hogar,2025-05-27
7056,Cliente 07056,,ELS,Mayorista,2025-01-12
7057,Cliente 07057,Chalatenango,NI,Mayorista,2025-11-10
7058,Cliente 07058,Usulutan,HN,PyME,2025-10-11
7059,Cliente 07059,La Union,sv,Constructor,2025-09-26
7060,Cliente 07060,Morazan,HN,,2025-03-27
7061,Cliente 07061,Cuscatlan,sv,Constructor,2025-04-08
7062,Cliente 07062,La Paz,SV,Constructor,2025-07-13
7063,Cliente 07063,San Vicente,sv,PyME,2025-04-05
7064,Cliente 07064,San Vicente,NI,,2025-10-28
7065,Cliente 07065,,HN,,2025-05-27
7066,Cliente 07066,Morazan,SV,Constructor,2025-04-09
7067,Cliente 07067,Ahuachapan,SV,Hogar,2025-08-21
7068,,La Libertad,ELS,PyME,2025-02-04
7069,Cliente 07069,SAN SALVADOR,SV,Hogar,2025-12-18
7070,Cliente 07070,La Union,GT,Hogar,2025-07-21
7071,Cliente 07071,Santa Ana,ELS,PyME,2025-07-27
7072,Cliente 07072,santa ana,SV,Mayorista,2025-03-13
7073,Cliente 07073,San Miguel,NI,,2025-06-12
7074,Cliente 07074,,ELS,Hogar,2025-08-01
7075,Cliente 07075,San Salvador,HN,PyME,2025-11-15
7076,Cliente 07076,La Union,GT,Constructor,2025-01-23
7077,Cliente 07077,San Miguel,NI,Constructor,2025-07-10
7078,Cliente 07078,Santa Ana,sv,,2025-08-25
7079,Cliente 07079,san salvador,NI,,2025-05-27
7080,Cliente 07080,Chalatenango,HN,Hogar,2025-11-22
7081,Cliente 07081,San Salvador,NI,PyME,2025-02-19
7082,Cliente 07082,La Paz,sv,Mayorista,2025-03-24
7083,Cliente 07083,,ELS,PyME,2025-03-04
7084,Cliente 07084,San Vicente,ELS,,2025-12-26
7085,Cliente 07085,Cuscatlan,GT,,2025-04-14
7086,Cliente 07086,Usulutan,ELS,Mayorista,2025-08-05
7087,Cliente 07087,San Miguel,HN,Constructor,2025-12-01
7088,Cliente 07088,santa ana,sv,PyME,2025-06-06
7089,Cliente 07089,Cuscatlan,sv,Hogar,2025-03-03
7090,Cliente 07090,Cuscatlan,HN,Hogar,2025-12-09
7091,Cliente 07091,San Salvador,NI,Constructor,2025-10-12
7092,Cliente 07092,,NI,PyME,2025-01-17
C7093,Cliente 07093,San Vicente,ELS,,2025-10-16
7094,Cliente 07094,La Union,SV,PyME,2025-03-12
7095,Cliente 07095,Cuscatlan,ELS,,2025-02-14
7096,Cliente 07096,San Miguel,ELS,Mayorista,2025-11-09
7097,Cliente 07097,La Paz,sv,,2025-05-03
7098,Cliente 07098,san salvador,sv,,2025-12-09
7099,Cliente 07099,Usulutan,NI,Mayorista,2025-10-05
7100,Cliente 07100,santa ana,GT,Constructor,2025-06-11
7101,Cliente 07101,,sv,Mayorista,2025-05-11
7102,Cliente 07102,Usulutan,NI,Constructor,2025-10-19
7103,Cliente 07103,SAN SALVADOR,NI,PyME,2025-02-21
7104,Cliente 07104,SAN SALVADOR,HN,Constructor,2025-08-12
7105,Cliente 07105,Usulutan,GT,,2025-02-26
7106,Cliente 07106,La Libertad,sv,,2025-08-23
7107,Cliente 07107,Usulutan,HN,Constructor,2025-04-24
7108,Cliente 07108,Cuscatlan,HN,Constructor,2025-12-23
7109,Cliente 07109,La Union,SV,Hogar,2025-04-26
7110,Cliente 07110,,GT,Hogar,2025-10-25
7111,Cliente 07111,Sonsonate,HN,,2025-12-20
7112,Cliente 07112,SAN SALVADOR,NI,Hogar,2025-06-11
7113,Cliente 07113,La Libertad,ELS,PyME,2025-07-08
7114,Cliente 07114,Sonsonate,SV,Constructor,2025-11-21
7115,Cliente 07115,SAN SALVADOR,ELS,PyME,2025-09-10
7116,Cliente 07116,La Libertad,sv,PyME,2025-08-22
7117,Cliente 07117,La Libertad,SV,,2025-09-05
7118,Cliente 07118,La Libertad,GT,Constructor,2025-03-21
7119,Cliente 07119,,ELS,Mayorista,ayer
7120,Cliente 07120,La Libertad,sv,Hogar,2025-01-07
7121,Cliente 07121,san salvador,ELS,Hogar,2025-10-03
7122,Cliente 07122,San Salvador,GT,PyME,2025-07-11
7123,Cliente 07123,San Vicente,SV,PyME,2025-11-19
7124,Cliente 07124,Morazan,SV,Mayorista,2025-06-08
7125,,San Miguel,SV,Constructor,2025-04-24
7126,Cliente 07126,Morazan,SV,,2025-07-21
7127,Cliente 07127,La Libertad,sv,Constructor,2025-04-27
7128,Cliente 07128,,ELS,Hogar,2025-07-17
7129,Cliente 07129,Cuscatlan,sv,,2025-06-15
7130,Cliente 07130,santa ana,GT,,2025-03-21
7131,Cliente 07131,Chalatenango,sv,Hogar,2025-04-03
7132,Cliente 07132,SAN SALVADOR,SV,,2025-11-01
7133,Cliente 07133,Sonsonate,sv,Mayorista,2025-10-14
C7134,Cliente 07134,Usulutan,NI,Hogar,2025-06-17
7135,Cliente 07135,san salvador,NI,PyME,2025-10-24
7136,Cliente 07136,La Paz,ELS,Hogar,2025-05-26
7137,Cliente 07137,,NI,Hogar,2025-08-11
7138,Cliente 07138,SAN SALVADOR,sv,Hogar,2025-06-02
7139,Cliente 07139,San Salvador,SV,Mayorista,2025-05-11
7140,Cliente 07140,santa ana,NI,,2025-02-18
7141,Cliente 07141,Santa Ana,GT,Constructor,2025-12-03
7142,Cliente 07142,Cuscatlan,SV,Hogar,2025-08-25
7143,Cliente 07143,santa ana,NI,Hogar,2025-11-24
7144,Cliente 07144,Ahuachapan,ELS,Mayorista,2025-02-05
7145,Cliente 07145,La Paz,NI,Hogar,2025-06-02
7146,Cliente 07146,,sv,PyME,2025-04-17
7147,Cliente 07147,San Miguel,NI,Constructor,2025-06-14
7148,Cliente 07148,santa ana,HN,,2025-06-13
7149,Cliente 07149,San Vicente,sv,,2025-11-02
7150,Cliente 07150,San Salvador,NI,Hogar,2025-04-22
7151,Cliente 07151,santa ana,GT,,2025-05-25
7152,Cliente 07152,Chalatenango,GT,PyME,2025-10-26
7153,Cliente 07153,san salvador,NI,Hogar,2025-01-17
7154,Cliente 07154,Usulutan,GT,Constructor,2025-03-26
7155,Cliente 07155,,HN,,2025-04-05
7156,Cliente 07156,Sonsonate,NI,Hogar,2025-12-02
7157,Cliente 07157,San Salvador,sv,,2025-01-18
7158,Cliente 07158,Morazan,sv,,2025-10-12
7159,Cliente 07159,Morazan,HN,,2025-11-17
7160,Cliente 07160,Chalatenango,HN,Constructor,2025-01-09
7161,Cliente 07161,santa ana,GT,Mayorista,2025-03-19
7162,Cliente 07162,La Union,HN,,2025-04-23
7163,Cliente 07163,san salvador,HN,Constructor,2025-08-05
7164,Cliente 07164,,sv,Constructor,2025-07-24
7165,Cliente 07165,Morazan,sv,,2025-12-25
7166,Cliente 07166,Sonsonate,HN,Mayorista,2025-03-28
7167,Cliente 07167,La Paz,HN,Constructor,2025-04-25
7168,Cliente 07168,San Miguel,sv,,2025-10-09
7169,Cliente 07169,La Libertad,NI,,2025-05-06
7170,Cliente 07170,Ahuachapan,SV,Hogar,2025-02-01
7171,Cliente 07171,San Vicente,SV,Constructor,2025-06-03
7172,Cliente 07172,La Union,GT,PyME,2025-03-08
7173,Cliente 07173,,NI,PyME,2025-10-13
7174,Cliente 07174,Usulutan,NI,,2025-08-19
C7175,Cliente 07175,San Salvador,ELS,,2025-02-10
7176,Cliente 07176,Santa Ana,GT,PyME,2025-11-10
7177,Cliente 07177,santa ana,NI,Constructor,2025-10-05
7178,Cliente 07178,Usulutan,NI,Constructor,2025-03-13
7179,Cliente 07179,Usulutan,sv,PyME,2025-04-06
7180,Cliente 07180,San Miguel,NI,Constructor,2025-04-11
7181,Cliente 07181,San Vicente,SV,Hogar,2025-03-18
7182,,,ELS,,2025-10-17
7183,Cliente 07183,La Libertad,sv,Hogar,2025-06-02
7184,Cliente 07184,Morazan,NI,Hogar,2025-11-03
7185,Cliente 07185,san salvador,sv,Constructor,2025-10-09
7186,Cliente 07186,san salvador,NI,Hogar,2025-02-06
7187,Cliente 07187,Chalatenango,GT,Constructor,2025-12-28
7188,Cliente 07188,san salvador,ELS,Constructor,2025-01-16
7189,Cliente 07189,SAN SALVADOR,ELS,Hogar,2025-08-08
7190,Cliente 07190,Ahuachapan,sv,PyME,2025-05-13
7191,Cliente 07191,,GT,Hogar,2025-05-10
7192,Cliente 07192,Sonsonate,ELS,PyME,2025-09-03
7193,Cliente 07193,Sonsonate,ELS,Mayorista,2025-11-13
7194,Cliente 07194,San Salvador,sv,,2025-07-24
7195,Cliente 07195,San Salvador,SV,,2025-11-01
7196,Cliente 07196,La Libertad,GT,,2025-10-22
7197,Cliente 07197,Ahuachapan,HN,PyME,2025-07-17
7198,Cliente 07198,Cuscatlan,GT,,2025-04-10
7199,Cliente 07199,San Vicente,ELS,Mayorista,2025-10-11
7200,Cliente 07200,,NI,PyME,2025-04-16
7200,Cliente 07200,,NI,PyME,2025-04-16
7201,Cliente 07201,san salvador,SV,Hogar,2025-12-08
7202,Cliente 07202,San Vicente,GT,PyME,2025-02-08
7203,Cliente 07203,Morazan,HN,Constructor,2025-05-14
7204,Cliente 07204,Usulutan,HN,Constructor,2025-02-25
7205,Cliente 07205,Santa Ana,HN,PyME,2025-05-17
7206,Cliente 07206,San Salvador,ELS,,2025-12-27
7207,Cliente 07207,La Union,NI,Constructor,2025-03-07
7208,Cliente 07208,Chalatenango,HN,Mayorista,2025-02-10
7209,Cliente 07209,,GT,Constructor,2025-05-14
7210,Cliente 07210,Sonsonate,HN,Hogar,2025-12-21
7211,Cliente 07211,Chalatenango,GT,Mayorista,2025-12-22
7212,Cliente 07212,Morazan,sv,,2025-11-28
7213,Cliente 07213,La Libertad,HN,Hogar,2025-10-06
7214,Cliente 07214,Ahuachapan,ELS,PyME,2025-07-28
7215,Cliente 07215,La Union,SV,Mayorista,2025-02-19
C7216,Cliente 07216,Cuscatlan,sv,Mayorista,2025-10-19
7217,Cliente 07217,La Paz,NI,Hogar,2025-11-09
7218,Cliente 07218,,HN,Constructor,2025-10-07
7219,Cliente 07219,La Libertad,NI,PyME,2025-01-23
7220,Cliente 07220,SAN SALVADOR,GT,PyME,2025-07-15
7221,Cliente 07221,San Salvador,NI,PyME,2025-08-01
7222,Cliente 07222,Ahuachapan,ELS,Hogar,2025-01-23
7223,Cliente 07223,santa ana,SV,Mayorista,2025-01-10
7224,Cliente 07224,Chalatenango,HN,Constructor,2025-11-10
7225,Cliente 07225,Ahuachapan,sv,PyME,2025-07-09
7226,Cliente 07226,Morazan,HN,Mayorista,2025-05-21
7227,Cliente 07227,,sv,,2025-03-22
7228,Cliente 07228,Usulutan,SV,Hogar,2025-12-19
7229,Cliente 07229,Ahuachapan,SV,Mayorista,2025-10-25
7230,Cliente 07230,san salvador,ELS,PyME,2025-12-22
7231,Cliente 07231,La Paz,SV,Constructor,2025-12-03
7232,Cliente 07232,Chalatenango,sv,Mayorista,ayer
7233,Cliente 07233,Usulutan,NI,,2025-08-15
7234,Cliente 07234,San Miguel,NI,Hogar,2025-07-03
7235,Cliente 07235,san salvador,NI,Hogar,2025-04-27
7236,Cliente 07236,,NI,Hogar,2025-11-04
7237,Cliente 07237,Ahuachapan,SV,Mayorista,2025-12-25
7238,Cliente 07238,La Libertad,GT,PyME,2025-10-08
7239,,san salvador,SV,,2025-02-05
7240,Cliente 07240,La Paz,SV,PyME,2025-12-24
7241,Cliente 07241,Sonsonate,NI,PyME,2025-01-11
7242,Cliente 07242,Morazan,sv,Mayorista,2025-11-27
7243,Cliente 07243,Cuscatlan,HN,Mayorista,2025-07-02
7244,Cliente 07244,San Vicente,sv,PyME,2025-06-20
7245,Cliente 07245,,sv,Hogar,2025-02-28
7246,Cliente 07246,Cuscatlan,SV,Mayorista,2025-11-19
7247,Cliente 07247,san salvador,NI,Mayorista,2025-08-27
7248,Cliente 07248,La Libertad,SV,Constructor,2025-04-23
7249,Cliente 07249,santa ana,SV,PyME,2025-08-20
7250,Cliente 07250,Morazan,SV,,2025-05-25
7251,Cliente 07251,Sonsonate,NI,Constructor,2025-09-03
7252,Cliente 07252,Sonsonate,HN,Hogar,2025-09-24
7253,Cliente 07253,santa ana,NI,PyME,2025-05-27
7254,Cliente 07254,,SV,PyME,2025-11-22
7255,Cliente 07255,Cuscatlan,NI,,2025-10-18
7256,Cliente 07256,Morazan,ELS,Mayorista,2025-12-10
C7257,Cliente 07257,san salvador,ELS,Mayorista,2025-06-05
7258,Cliente 07258,Sonsonate,sv,Constructor,2025-04-04
7259,Cliente 07259,Santa Ana,sv,Hogar,2025-08-13
7260,Cliente 07260,San Miguel,ELS,Mayorista,2025-03-03
7261,Cliente 07261,Sonsonate,NI,Constructor,2025-02-22
7262,Cliente 07262,Santa Ana,GT,PyME,2025-10-16
7263,Cliente 07263,,ELS,Constructor,2025-10-26
7264,Cliente 07264,San Vicente,sv,Hogar,2025-09-12
7265,Cliente 07265,Sonsonate,SV,Mayorista,2025-01-23
7266,Cliente 07266,Cuscatlan,GT,,2025-05-10
7267,Cliente 07267,San Salvador,sv,Mayorista,2025-03-25
7268,Cliente 07268,san salvador,HN,Hogar,2025-05-08
7269,Cliente 07269,Usulutan,GT,Constructor,2025-10-09
7270,Cliente 07270,san salvador,HN,PyME,2025-03-03
7271,Cliente 07271,San Salvador,GT,,2025-05-28
7272,Cliente 07272,,sv,Constructor,2025-12-28
7273,Cliente 07273,La Paz,sv,Hogar,2025-10-18
7274,Cliente 07274,La Paz,ELS,PyME,2025-05-27
7275,Cliente 07275,Cuscatlan,SV,,2025-05-06
7276,Cliente 07276,san salvador,NI,Hogar,2025-11-19
7277,Cliente 07277,santa ana,HN,,2025-01-20
7278,Cliente 07278,Chalatenango,NI,Constructor,2025-10-19
7279,Cliente 07279,Santa Ana,GT,PyME,2025-03-11
7280,Cliente 07280,San Salvador,NI,PyME,2025-07-08
7281,Cliente 07281,,ELS,,2025-07-21
7282,Cliente 07282,SAN SALVADOR,ELS,Constructor,2025-07-20
7283,Cliente 07283,Santa Ana,SV,,2025-05-10
7284,Cliente 07284,San Vicente,NI,PyME,2025-03-15
7285,Cliente 07285,San Miguel,SV,,2025-04-25
7286,Cliente 07286,Sonsonate,SV,Constructor,2025-01-25
7287,Cliente 07287,Cuscatlan,GT,Hogar,2025-01-23
7288,Cliente 07288,san salvador,GT,PyME,2025-02-06
7289,Cliente 07289,Sonsonate,sv,,2025-08-21
7290,Cliente 07290,,SV,Mayorista,2025-11-26
7291,Cliente 07291,Sonsonate,SV,Mayorista,2025-04-01
7292,Cliente 07292,Morazan,GT,Mayorista,2025-01-14
7293,Cliente 07293,Sonsonate,sv,Hogar,2025-06-02
7294,Cliente 07294,san salvador,HN,,2025-09-13
7295,Cliente 07295,La Union,GT,Mayorista,2025-09-19
7296,,San Salvador,SV,Mayorista,2025-07-11
7297,Cliente 07297,La Libertad,sv,Constructor,2025-06-18
C7298,Cliente 07298,san salvador,GT,Constructor,2025-07-25
7299,Cliente 07299,,ELS,PyME,2025-02-12
7300,Cliente 07300,Ahuachapan,ELS,Mayorista,2025-04-13
7301,Cliente 07301,Usulutan,SV,Constructor,2025-02-15
7302,Cliente 07302,San Salvador,ELS,Constructor,2025-09-04
7303,Cliente 07303,Chalatenango,GT,,2025-06-09
7304,Cliente 07304,Usulutan,GT,PyME,2025-10-13
7305,Cliente 07305,Morazan,sv,Constructor,2025-09-08
7306,Cliente 07306,SAN SALVADOR,GT,Constructor,2025-12-14
7307,Cliente 07307,Cuscatlan,SV,Mayorista,2025-02-02
7308,Cliente 07308,,NI,Constructor,2025-06-12
7309,Cliente 07309,La Libertad,SV,Hogar,2025-11-01
7310,Cliente 07310,San Miguel,GT,Hogar,2025-11-22
7311,Cliente 07311,Usulutan,sv,Constructor,2025-12-14
7312,Cliente 07312,La Paz,HN,Constructor,2025-11-21
7313,Cliente 07313,San Salvador,NI,Mayorista,2025-04-21
7314,Cliente 07314,Sonsonate,GT,PyME,2025-01-18
7315,Cliente 07315,Ahuachapan,ELS,Mayorista,2025-09-06
7316,Cliente 07316,Cuscatlan,GT,Mayorista,2025-09-07
7317,Cliente 07317,,ELS,Constructor,2025-08-06
7318,Cliente 07318,La Union,HN,Mayorista,2025-10-10
7319,Cliente 07319,Sonsonate,ELS,Mayorista,2025-02-16
7320,Cliente 07320,Morazan,SV,Mayorista,2025-08-28
7321,Cliente 07321,santa ana,sv,Constructor,2025-09-26
7322,Cliente 07322,SAN SALVADOR,NI,,2025-08-17
7323,Cliente 07323,La Union,GT,,2025-08-06
7324,Cliente 07324,San Vicente,GT,,2025-10-06
7325,Cliente 07325,La Paz,NI,Hogar,2025-06-21
7326,Cliente 07326,,ELS,Constructor,2025-10-22
7327,Cliente 07327,Cuscatlan,SV,Mayorista,2025-02-18
7328,Cliente 07328,Morazan,GT,Hogar,2025-08-28
7329,Cliente 07329,San Miguel,SV,Constructor,2025-07-18
7330,Cliente 07330,Ahuachapan,HN,Mayorista,2025-10-04
7331,Cliente 07331,Cuscatlan,NI,Constructor,2025-11-05
7332,Cliente 07332,Chalatenango,GT,,2025-01-18
7333,Cliente 07333,santa ana,GT,Mayorista,2025-11-11
7334,Cliente 07334,San Miguel,HN,Mayorista,2025-10-20
7335,Cliente 07335,,SV,Mayorista,2025-08-08
7336,Cliente 07336,Morazan,sv,Constructor,2025-05-12
7337,Cliente 07337,La Paz,SV,,2025-05-10
7338,Cliente 07338,Santa Ana,HN,PyME,2025-06-13
C7339,Cliente 07339,La Paz,sv,PyME,2025-04-13
7340,Cliente 07340,Cuscatlan,NI,Mayorista,2025-11-12
7341,Cliente 07341,San Salvador,GT,PyME,2025-02-08
7342,Cliente 07342,La Union,HN,Constructor,2025-06-10
7343,Cliente 07343,Chalatenango,HN,,2025-04-14
7344,Cliente 07344,,GT,Constructor,2025-04-23
7345,Cliente 07345,Sonsonate,sv,PyME,ayer
7346,Cliente 07346,Cuscatlan,SV,Constructor,2025-10-21
7347,Cliente 07347,Ahuachapan,HN,,2025-09-10
7348,Cliente 07348,San Salvador,HN,,2025-03-25
7349,Cliente 07349,SAN SALVADOR,HN,Hogar,2025-09-20
7350,Cliente 07350,San Vicente,GT,Constructor,2025-10-11
7351,Cliente 07351,La Libertad,ELS,Hogar,2025-11-28
7352,Cliente 07352,Morazan,ELS,Mayorista,2025-05-12
7353,,,SV,,2025-12-01
7354,Cliente 07354,La Paz,ELS,Mayorista,2025-09-20
7355,Cliente 07355,Ahuachapan,SV,PyME,2025-03-20
7356,Cliente 07356,Sonsonate,NI,,2025-05-21
7357,Cliente 07357,San Miguel,HN,,2025-01-20
7358,Cliente 07358,Chalatenango,sv,Constructor,2025-10-11
7359,Cliente 07359,Santa Ana,sv,Mayorista,2025-04-13
7360,Cliente 07360,Chalatenango,SV,,2025-07-28
7361,Cliente 07361,La Paz,NI,Mayorista,2025-10-15
7362,Cliente 07362,,GT,Hogar,2025-05-08
7363,Cliente 07363,San Miguel,GT,Hogar,2025-03-22
7364,Cliente 07364,La Paz,SV,PyME,2025-11-08
7365,Cliente 07365,San Salvador,SV,Mayorista,2025-02-18
7366,Cliente 07366,Cuscatlan,ELS,Mayorista,2025-08-14
7367,Cliente 07367,La Paz,sv,,2025-01-04
7368,Cliente 07368,La Paz,SV,PyME,2025-04-28
7369,Cliente 07369,santa ana,sv,Constructor,2025-03-18
7370,Cliente 07370,La Union,SV,PyME,2025-02-21
7371,Cliente 07371,,ELS,Hogar,2025-06-16
7372,Cliente 07372,Chalatenango,sv,Hogar,2025-12-01
7373,Cliente 07373,San Salvador,ELS,,2025-06-21
7374,Cliente 07374,SAN SALVADOR,SV,Mayorista,2025-12-01
7375,Cliente 07375,Chalatenango,NI,,2025-02-13
7376,Cliente 07376,Chalatenango,GT,,2025-08-16
7377,Cliente 07377,Ahuachapan,ELS,Hogar,2025-08-25
7378,Cliente 07378,Chalatenango,sv,,2025-03-24
7379,Cliente 07379,La Libertad,NI,,2025-04-19
C7380,Cliente 07380,,HN,Constructor,2025-06-24
C7380,Cliente 07380,,HN,Constructor,2025-06-24
7381,Cliente 07381,Sonsonate,SV,Mayorista,2025-10-10
7382,Cliente 07382,santa ana,SV,,2025-06-05
7383,Cliente 07383,La Paz,GT,Mayorista,2025-04-04
7384,Cliente 07384,santa ana,ELS,Mayorista,2025-02-24
7385,Cliente 07385,La Paz,SV,Constructor,2025-05-17
7386,Cliente 07386,Chalatenango,SV,,2025-11-21
7387,Cliente 07387,Morazan,HN,Mayorista,2025-06-17
7388,Cliente 07388,Chalatenango,sv,Constructor,2025-08-09
7389,Cliente 07389,,sv,,2025-11-17
7390,Cliente 07390,Santa Ana,sv,PyME,2025-02-02
7391,Cliente 07391,San Vicente,HN,Mayorista,2025-04-05
7392,Cliente 07392,Ahuachapan,HN,,2025-11-18
7393,Cliente 07393,La Paz,GT,Hogar,2025-07-07
7394,Cliente 07394,san salvador,HN,Constructor,2025-08-06
7395,Cliente 07395,Cuscatlan,sv,PyME,2025-04-16
7396,Cliente 07396,Morazan,SV,Mayorista,2025-07-10
7397,Cliente 07397,Sonsonate,SV,Constructor,2025-08-23
7398,Cliente 07398,,ELS,Hogar,2025-11-16
7399,Cliente 07399,San Salvador,ELS,Constructor,2025-09-27
7400,Cliente 07400,San Miguel,GT,PyME,2025-12-26
7401,Cliente 07401,Usulutan,NI,,2025-03-24
7402,Cliente 07402,Cuscatlan,ELS,Constructor,2025-09-04
7403,Cliente 07403,Ahuachapan,NI,Mayorista,2025-04-01
7404,Cliente 07404,Santa Ana,sv,Mayorista,2025-10-16
7405,Cliente 07405,San Miguel,NI,PyME,2025-01-01
7406,Cliente 07406,Santa Ana,sv,Mayorista,2025-08-05
7407,Cliente 07407,,sv,,2025-05-11
7408,Cliente 07408,san salvador,ELS,PyME,2025-10-01
7409,Cliente 07409,santa ana,SV,Hogar,2025-07-03
7410,,Usulutan,GT,Mayorista,2025-07-05
7411,Cliente 07411,Cuscatlan,SV,,2025-06-22
7412,Cliente 07412,Cuscatlan,NI,Constructor,2025-03-21
7413,Cliente 07413,Sonsonate,SV,PyME,2025-09-17
7414,Cliente 07414,Sonsonate,ELS,Mayorista,2025-08-14
7415,Cliente 07415,Santa Ana,NI,Hogar,2025-08-07
7416,Cliente 07416,,NI,PyME,2025-10-16
7417,Cliente 07417,san salvador,SV,,2025-03-07
7418,Cliente 07418,Santa Ana,SV,Mayorista,2025-12-27
7419,Cliente 07419,Sonsonate,HN,,2025-08-11
7420,Cliente 07420,Usulutan,GT,Hogar,2025-07-20
C7421,Cliente 07421,La Union,GT,Hogar,2025-08-09
7422,Cliente 07422,San Vicente,sv,Constructor,2025-01-08
7423,Cliente 07423,San Salvador,sv,Hogar,2025-10-23
7424,Cliente 07424,santa ana,NI,,2025-09-12
7425,Cliente 07425,,sv,Mayorista,2025-07-18
7426,Cliente 07426,Chalatenango,HN,,2025-01-10
7427,Cliente 07427,San Miguel,NI,Mayorista,2025-10-19
7428,Cliente 07428,San Vicente,SV,,2025-06-25
7429,Cliente 07429,San Salvador,HN,PyME,2025-08-27
7430,Cliente 07430,Ahuachapan,sv,Hogar,2025-04-21
7431,Cliente 07431,Morazan,SV,,2025-10-21
7432,Cliente 07432,Morazan,sv,Constructor,2025-09-02
7433,Cliente 07433,Chalatenango,NI,PyME,2025-11-03
7434,Cliente 07434,,NI,,2025-11-26
7435,Cliente 07435,Ahuachapan,SV,Mayorista,2025-03-19
7436,Cliente 07436,San Vicente,NI,Hogar,2025-11-08
7437,Cliente 07437,La Paz,sv,Hogar,2025-11-03
7438,Cliente 07438,Sonsonate,sv,Hogar,2025-07-26
7439,Cliente 07439,Usulutan,ELS,PyME,2025-09-27
7440,Cliente 07440,SAN SALVADOR,NI,,2025-04-18
7441,Cliente 07441,Sonsonate,NI,Constructor,2025-02-19
7442,Cliente 07442,Usulutan,sv,PyME,2025-07-07
7443,Cliente 07443,,SV,PyME,2025-04-25
7444,Cliente 07444,La Union,SV,Mayorista,2025-02-13
7445,Cliente 07445,san salvador,ELS,,2025-01-01
7446,Cliente 07446,Sonsonate,NI,Constructor,2025-07-21
7447,Cliente 07447,La Union,NI,PyME,2025-05-12
7448,Cliente 07448,santa ana,SV,,2025-08-07
7449,Cliente 07449,San Salvador,SV,Mayorista,2025-12-15
7450,Cliente 07450,Usulutan,NI,,2025-08-23
7451,Cliente 07451,Sonsonate,SV,Constructor,2025-08-07
7452,Cliente 07452,,ELS,PyME,2025-01-05
7453,Cliente 07453,Cuscatlan,sv,Mayorista,2025-08-06
7454,Cliente 07454,La Paz,SV,,2025-11-24
7455,Cliente 07455,Sonsonate,NI,Constructor,2025-11-25
7456,Cliente 07456,San Vicente,HN,Hogar,2025-05-02
7457,Cliente 07457,SAN SALVADOR,ELS,PyME,2025-04-14
7458,Cliente 07458,Usulutan,ELS,Hogar,ayer
7459,Cliente 07459,La Paz,SV,Hogar,2025-05-27
7460,Cliente 07460,Usulutan,GT,Mayorista,2025-09-23
7461,Cliente 07461,,GT,,2025-07-23
C7462,Cliente 07462,Cuscatlan,ELS,Mayorista,2025-01-11
7463,Cliente 07463,San Miguel,ELS,,2025-05-28
7464,Cliente 07464,santa ana,ELS,Constructor,2025-11-14
7465,Cliente 07465,Usulutan,GT,,2025-04-12
7466,Cliente 07466,Morazan,SV,PyME,2025-06-18
7467,,Ahuachapan,HN,Hogar,2025-12-07
7468,Cliente 07468,Ahuachapan,HN,PyME,2025-09-01
7469,Cliente 07469,Morazan,NI,Hogar,2025-05-10
7470,Cliente 07470,,SV,PyME,2025-02-09
7471,Cliente 07471,Ahuachapan,ELS,Hogar,2025-09-11
7472,Cliente 07472,Ahuachapan,SV,Constructor,2025-12-16
7473,Cliente 07473,San Salvador,sv,Mayorista,2025-05-03
7474,Cliente 07474,San Salvador,HN,Mayorista,2025-10-28
7475,Cliente 07475,Morazan,ELS,Constructor,2025-04-19
7476,Cliente 07476,Usulutan,HN,Mayorista,2025-10-14
7477,Cliente 07477,San Miguel,ELS,PyME,2025-09-23
7478,Cliente 07478,Morazan,ELS,,2025-03-13
7479,Cliente 07479,,sv,Hogar,2025-05-07
7480,Cliente 07480,San Miguel,sv,PyME,2025-12-08
7481,Cliente 07481,Chalatenango,ELS,PyME,2025-11-21
7482,Cliente 07482,Sonsonate,HN,Constructor,2025-03-20
